drug_id,target_id,label
CHEMBL81137,CHEMBL1841,1
CHEMBL166650,CHEMBL1841,0
CHEMBL101917,CHEMBL1841,0
CHEMBL440160,CHEMBL1841,0
CHEMBL349065,CHEMBL1841,0
CHEMBL354289,CHEMBL1841,0
CHEMBL293712,CHEMBL1841,1
CHEMBL291759,CHEMBL1841,1
CHEMBL56109,CHEMBL1841,1
CHEMBL56569,CHEMBL1841,1
CHEMBL59042,CHEMBL1841,1
CHEMBL292930,CHEMBL1841,1
CHEMBL55496,CHEMBL1841,1
CHEMBL296185,CHEMBL1841,1
CHEMBL300853,CHEMBL1841,1
CHEMBL57143,CHEMBL1841,1
CHEMBL52513,CHEMBL1841,1
CHEMBL54283,CHEMBL1841,0
CHEMBL301143,CHEMBL1841,1
CHEMBL298566,CHEMBL1841,1
CHEMBL55594,CHEMBL1841,0
CHEMBL301271,CHEMBL1841,1
CHEMBL90976,CHEMBL1841,1
CHEMBL329886,CHEMBL1841,0
CHEMBL430902,CHEMBL1841,0
CHEMBL90294,CHEMBL1841,0
CHEMBL432649,CHEMBL1841,1
CHEMBL328034,CHEMBL1841,0
CHEMBL327820,CHEMBL1841,0
CHEMBL2370170,CHEMBL1841,0
CHEMBL100551,CHEMBL1841,0
CHEMBL88009,CHEMBL1841,1
CHEMBL432189,CHEMBL1841,1
CHEMBL312933,CHEMBL1841,1
CHEMBL67237,CHEMBL1841,1
CHEMBL90002,CHEMBL1841,1
CHEMBL14217,CHEMBL1841,0
CHEMBL273547,CHEMBL1841,0
CHEMBL14445,CHEMBL1841,0
CHEMBL16409,CHEMBL1841,0
CHEMBL16657,CHEMBL1841,0
CHEMBL277743,CHEMBL1841,0
CHEMBL416166,CHEMBL1841,0
CHEMBL16028,CHEMBL1841,0
CHEMBL15285,CHEMBL1841,0
CHEMBL16410,CHEMBL1841,0
CHEMBL15887,CHEMBL1841,0
CHEMBL277347,CHEMBL1841,0
CHEMBL59,CHEMBL1841,0
CHEMBL274926,CHEMBL1841,0
CHEMBL15564,CHEMBL1841,0
CHEMBL416353,CHEMBL1841,0
CHEMBL15989,CHEMBL1841,0
CHEMBL200587,CHEMBL1841,0
CHEMBL199816,CHEMBL1841,0
CHEMBL199813,CHEMBL1841,0
CHEMBL440213,CHEMBL1841,0
CHEMBL199438,CHEMBL1841,0
CHEMBL381203,CHEMBL1841,0
CHEMBL382939,CHEMBL1841,0
CHEMBL370670,CHEMBL1841,0
CHEMBL200424,CHEMBL1841,0
CHEMBL370383,CHEMBL1841,0
CHEMBL199369,CHEMBL1841,0
CHEMBL371459,CHEMBL1841,0
CHEMBL371295,CHEMBL1841,0
CHEMBL198239,CHEMBL1841,0
CHEMBL373054,CHEMBL1841,0
CHEMBL198136,CHEMBL1841,0
CHEMBL370773,CHEMBL1841,0
CHEMBL324842,CHEMBL1841,0
CHEMBL379517,CHEMBL3234,1
CHEMBL211852,CHEMBL3234,1
CHEMBL213356,CHEMBL3234,1
CHEMBL213745,CHEMBL3234,1
CHEMBL434369,CHEMBL3234,1
CHEMBL390156,CHEMBL3234,0
CHEMBL223971,CHEMBL3234,0
CHEMBL233965,CHEMBL3234,0
CHEMBL233958,CHEMBL3234,0
CHEMBL395666,CHEMBL3234,0
CHEMBL395665,CHEMBL3234,0
CHEMBL395664,CHEMBL3234,0
CHEMBL395663,CHEMBL3234,0
CHEMBL233540,CHEMBL3234,0
CHEMBL395662,CHEMBL3234,0
CHEMBL232927,CHEMBL3234,0
CHEMBL395433,CHEMBL3234,0
CHEMBL232731,CHEMBL3234,0
CHEMBL232542,CHEMBL3234,0
CHEMBL391247,CHEMBL3234,0
CHEMBL232127,CHEMBL3234,0
CHEMBL391044,CHEMBL3234,0
CHEMBL232126,CHEMBL3234,0
CHEMBL396359,CHEMBL3234,0
CHEMBL231930,CHEMBL3234,0
CHEMBL232588,CHEMBL3234,0
CHEMBL232335,CHEMBL3234,0
CHEMBL232334,CHEMBL3234,0
CHEMBL232125,CHEMBL3234,0
CHEMBL392904,CHEMBL3234,0
CHEMBL413486,CHEMBL3234,0
CHEMBL397143,CHEMBL3234,0
CHEMBL245769,CHEMBL3234,0
CHEMBL245377,CHEMBL3234,0
CHEMBL395427,CHEMBL3234,0
CHEMBL246166,CHEMBL3234,0
CHEMBL245968,CHEMBL3234,0
CHEMBL270084,CHEMBL3234,0
CHEMBL269884,CHEMBL3234,0
CHEMBL430090,CHEMBL3234,0
CHEMBL479835,CHEMBL3234,0
CHEMBL606245,CHEMBL3234,0
CHEMBL1079422,CHEMBL3234,1
CHEMBL1079945,CHEMBL3234,1
CHEMBL1079946,CHEMBL3234,1
CHEMBL1080299,CHEMBL3234,1
CHEMBL1080475,CHEMBL3234,1
CHEMBL1086730,CHEMBL3234,0
CHEMBL1076432,CHEMBL3234,1
CHEMBL1086731,CHEMBL3234,1
CHEMBL1086860,CHEMBL3234,1
CHEMBL1088153,CHEMBL3234,1
CHEMBL1076433,CHEMBL3234,1
CHEMBL1075628,CHEMBL3234,1
CHEMBL1076436,CHEMBL3234,1
CHEMBL1076437,CHEMBL3234,1
CHEMBL1088429,CHEMBL3234,0
CHEMBL1087513,CHEMBL3234,0
CHEMBL1087636,CHEMBL3234,0
CHEMBL1076465,CHEMBL3234,0
CHEMBL1076466,CHEMBL3234,1
CHEMBL1076468,CHEMBL3234,1
CHEMBL1076469,CHEMBL3234,1
CHEMBL1076470,CHEMBL3234,1
CHEMBL1076471,CHEMBL3234,1
CHEMBL1076472,CHEMBL3234,1
CHEMBL1076473,CHEMBL3234,1
CHEMBL1076474,CHEMBL3234,0
CHEMBL1076475,CHEMBL3234,1
CHEMBL1076476,CHEMBL3234,0
CHEMBL1076477,CHEMBL3234,1
CHEMBL1076478,CHEMBL3234,1
CHEMBL1087638,CHEMBL3234,1
CHEMBL1076480,CHEMBL3234,1
CHEMBL1087002,CHEMBL3234,0
CHEMBL1087127,CHEMBL3234,1
CHEMBL1087128,CHEMBL3234,1
CHEMBL1088027,CHEMBL3234,0
CHEMBL1088028,CHEMBL3234,0
CHEMBL1087524,CHEMBL3234,0
CHEMBL1087649,CHEMBL3234,0
CHEMBL1081090,CHEMBL3234,0
CHEMBL1076533,CHEMBL3234,0
CHEMBL1081436,CHEMBL3234,0
CHEMBL1080930,CHEMBL3234,0
CHEMBL1213922,CHEMBL3099,0
CHEMBL1213923,CHEMBL3099,0
CHEMBL1213924,CHEMBL3099,1
CHEMBL1213925,CHEMBL3099,0
CHEMBL1213973,CHEMBL3099,1
CHEMBL1213974,CHEMBL3099,1
CHEMBL1213975,CHEMBL3099,1
CHEMBL1213976,CHEMBL3099,1
CHEMBL459850,CHEMBL3099,1
CHEMBL3735648,CHEMBL3099,0
CHEMBL1229592,CHEMBL3099,0
CHEMBL4210237,CHEMBL3099,0
CHEMBL4211322,CHEMBL3099,0
CHEMBL4216784,CHEMBL3099,0
CHEMBL4216265,CHEMBL3099,0
CHEMBL4204596,CHEMBL3099,0
CHEMBL4203110,CHEMBL3099,0
CHEMBL4202780,CHEMBL3099,0
CHEMBL4215496,CHEMBL3099,0
CHEMBL4212450,CHEMBL3099,0
CHEMBL4218320,CHEMBL3099,0
CHEMBL4208712,CHEMBL3099,0
CHEMBL4205869,CHEMBL3099,0
CHEMBL4210744,CHEMBL3099,0
CHEMBL3425671,CHEMBL3099,0
CHEMBL4218052,CHEMBL3099,0
CHEMBL4214620,CHEMBL3099,0
CHEMBL4202955,CHEMBL3099,0
CHEMBL4202413,CHEMBL3099,0
CHEMBL4207305,CHEMBL3099,0
CHEMBL4204937,CHEMBL3099,0
CHEMBL4215164,CHEMBL3099,0
CHEMBL4213082,CHEMBL3099,0
CHEMBL4208167,CHEMBL3099,0
CHEMBL4205469,CHEMBL3099,0
CHEMBL4203804,CHEMBL3099,0
CHEMBL4204354,CHEMBL3099,0
CHEMBL4216025,CHEMBL3099,0
CHEMBL4216551,CHEMBL3099,0
CHEMBL4211573,CHEMBL3099,0
CHEMBL4214040,CHEMBL3099,0
CHEMBL4209119,CHEMBL3099,0
CHEMBL4217686,CHEMBL3099,0
CHEMBL4279935,CHEMBL3099,0
CHEMBL4287843,CHEMBL3099,0
CHEMBL4294411,CHEMBL3099,0
CHEMBL4284434,CHEMBL3099,0
CHEMBL4291675,CHEMBL3099,1
CHEMBL4281030,CHEMBL3099,0
CHEMBL4287412,CHEMBL3099,0
CHEMBL4279172,CHEMBL3099,0
CHEMBL4292170,CHEMBL3099,0
CHEMBL4284266,CHEMBL3099,0
CHEMBL4277021,CHEMBL3099,0
CHEMBL4287654,CHEMBL3099,0
CHEMBL4285400,CHEMBL3099,0
CHEMBL4277446,CHEMBL3099,0
CHEMBL4288745,CHEMBL3099,0
CHEMBL4283308,CHEMBL3099,0
CHEMBL4287261,CHEMBL3099,0
CHEMBL4279331,CHEMBL3099,0
CHEMBL4289487,CHEMBL3099,0
CHEMBL4278812,CHEMBL3099,0
CHEMBL4292878,CHEMBL3099,0
CHEMBL4282287,CHEMBL3099,0
CHEMBL4277755,CHEMBL3099,0
CHEMBL4285692,CHEMBL3099,0
CHEMBL4281195,CHEMBL3099,0
CHEMBL4276896,CHEMBL3099,0
CHEMBL4284609,CHEMBL3099,0
CHEMBL4292491,CHEMBL3099,0
CHEMBL4291439,CHEMBL3099,0
CHEMBL2010872,CHEMBL3343,1
CHEMBL79506,CHEMBL3905,1
CHEMBL413670,CHEMBL3905,0
CHEMBL412218,CHEMBL3905,0
CHEMBL436961,CHEMBL3905,0
CHEMBL216490,CHEMBL3905,0
CHEMBL414159,CHEMBL3905,0
CHEMBL405681,CHEMBL3905,0
CHEMBL404595,CHEMBL3905,0
CHEMBL262212,CHEMBL3905,0
CHEMBL385956,CHEMBL3905,1
CHEMBL230686,CHEMBL3905,1
CHEMBL243575,CHEMBL3905,1
CHEMBL536983,CHEMBL3905,1
CHEMBL538337,CHEMBL3905,1
CHEMBL536073,CHEMBL3905,1
CHEMBL205723,CHEMBL3905,1
CHEMBL203343,CHEMBL3905,1
CHEMBL383010,CHEMBL3905,1
CHEMBL205409,CHEMBL3905,1
CHEMBL381743,CHEMBL3905,0
CHEMBL256101,CHEMBL3905,1
CHEMBL1983945,CHEMBL4175,0
CHEMBL1970913,CHEMBL4175,0
CHEMBL1971694,CHEMBL4175,0
CHEMBL2006439,CHEMBL4175,0
CHEMBL1969190,CHEMBL4175,0
CHEMBL1973937,CHEMBL4175,0
CHEMBL1991674,CHEMBL4175,0
CHEMBL289772,CHEMBL2708,1
CHEMBL277817,CHEMBL2708,1
CHEMBL37529,CHEMBL2708,1
CHEMBL288818,CHEMBL2708,1
CHEMBL36891,CHEMBL2708,1
CHEMBL288817,CHEMBL2708,1
CHEMBL29709,CHEMBL2708,1
CHEMBL290352,CHEMBL2708,1
CHEMBL288816,CHEMBL2708,1
CHEMBL288229,CHEMBL2708,1
CHEMBL38338,CHEMBL2708,1
CHEMBL384914,CHEMBL2708,1
CHEMBL220497,CHEMBL2708,1
CHEMBL375093,CHEMBL2708,1
CHEMBL222068,CHEMBL2708,0
CHEMBL375139,CHEMBL2708,1
CHEMBL375220,CHEMBL2708,1
CHEMBL220961,CHEMBL2708,1
CHEMBL374639,CHEMBL2708,0
CHEMBL426719,CHEMBL2708,1
CHEMBL220799,CHEMBL2708,1
CHEMBL438054,CHEMBL2708,1
CHEMBL126545,CHEMBL2708,1
CHEMBL375085,CHEMBL2708,1
CHEMBL219159,CHEMBL2708,1
CHEMBL17031,CHEMBL2708,0
CHEMBL278969,CHEMBL2708,0
CHEMBL202426,CHEMBL2708,0
CHEMBL201931,CHEMBL2708,0
CHEMBL517117,CHEMBL2708,1
CHEMBL492258,CHEMBL2708,1
CHEMBL492257,CHEMBL2708,1
CHEMBL510795,CHEMBL2708,0
CHEMBL1087421,CHEMBL2708,0
CHEMBL1088633,CHEMBL2708,0
CHEMBL1982753,CHEMBL2873,0
CHEMBL1972346,CHEMBL2873,1
CHEMBL458997,CHEMBL2873,1
CHEMBL1990496,CHEMBL2873,0
CHEMBL592030,CHEMBL2873,1
CHEMBL1990885,CHEMBL2873,0
CHEMBL1978166,CHEMBL2873,0
CHEMBL234085,CHEMBL2873,0
CHEMBL1980995,CHEMBL2873,1
CHEMBL1984038,CHEMBL2873,0
CHEMBL1993661,CHEMBL2873,1
CHEMBL1998953,CHEMBL2873,1
CHEMBL2171124,CHEMBL2873,1
CHEMBL2436978,CHEMBL2873,1
CHEMBL495798,CHEMBL4394,0
CHEMBL495816,CHEMBL4394,0
CHEMBL575560,CHEMBL4394,0
CHEMBL572985,CHEMBL4394,0
CHEMBL572912,CHEMBL4394,0
CHEMBL575356,CHEMBL4394,0
CHEMBL572723,CHEMBL4394,0
CHEMBL583709,CHEMBL4394,0
CHEMBL427579,CHEMBL4394,1
CHEMBL575748,CHEMBL4394,0
CHEMBL575959,CHEMBL4394,0
CHEMBL575960,CHEMBL4394,0
CHEMBL575137,CHEMBL4394,0
CHEMBL584561,CHEMBL4394,0
CHEMBL572686,CHEMBL4394,0
CHEMBL572687,CHEMBL4394,0
CHEMBL575772,CHEMBL4394,1
CHEMBL574941,CHEMBL4394,0
CHEMBL568698,CHEMBL4394,0
CHEMBL585551,CHEMBL4394,0
CHEMBL574237,CHEMBL4394,0
CHEMBL574238,CHEMBL4394,1
CHEMBL575357,CHEMBL4394,0
CHEMBL575358,CHEMBL4394,0
CHEMBL572954,CHEMBL4394,1
CHEMBL572955,CHEMBL4394,0
CHEMBL578596,CHEMBL4394,1
CHEMBL1209686,CHEMBL4394,1
CHEMBL1209685,CHEMBL4394,1
CHEMBL1209617,CHEMBL4394,1
CHEMBL1209616,CHEMBL4394,1
CHEMBL1209615,CHEMBL4394,1
CHEMBL1209614,CHEMBL4394,1
CHEMBL1209546,CHEMBL4394,0
CHEMBL1209545,CHEMBL4394,1
CHEMBL1209544,CHEMBL4394,1
CHEMBL1209543,CHEMBL4394,0
CHEMBL1209542,CHEMBL4394,1
CHEMBL1209464,CHEMBL4394,1
CHEMBL1209463,CHEMBL4394,0
CHEMBL1209462,CHEMBL4394,1
CHEMBL1209461,CHEMBL4394,1
CHEMBL1209460,CHEMBL4394,1
CHEMBL1209388,CHEMBL4394,1
CHEMBL1209387,CHEMBL4394,0
CHEMBL1209386,CHEMBL4394,1
CHEMBL1209385,CHEMBL4394,1
CHEMBL1209384,CHEMBL4394,0
CHEMBL1209326,CHEMBL4394,0
CHEMBL1209325,CHEMBL4394,1
CHEMBL1209324,CHEMBL4394,1
CHEMBL1209323,CHEMBL4394,0
CHEMBL1209322,CHEMBL4394,1
CHEMBL1209256,CHEMBL4394,0
CHEMBL1209687,CHEMBL4394,1
CHEMBL1241832,CHEMBL4394,0
CHEMBL1289102,CHEMBL4394,0
CHEMBL1774553,CHEMBL4394,0
CHEMBL1774554,CHEMBL4394,0
CHEMBL1774555,CHEMBL4394,0
CHEMBL1774556,CHEMBL4394,0
CHEMBL1774557,CHEMBL4394,1
CHEMBL1774558,CHEMBL4394,0
CHEMBL1774559,CHEMBL4394,1
CHEMBL1774560,CHEMBL4394,1
CHEMBL1774561,CHEMBL4394,1
CHEMBL1774562,CHEMBL4394,0
CHEMBL1774563,CHEMBL4394,1
CHEMBL1774564,CHEMBL4394,1
CHEMBL1774565,CHEMBL4394,1
CHEMBL1774566,CHEMBL4394,1
CHEMBL1774567,CHEMBL4394,0
CHEMBL1774568,CHEMBL4394,0
CHEMBL1774569,CHEMBL4394,1
CHEMBL1774570,CHEMBL4394,0
CHEMBL1774572,CHEMBL4394,0
CHEMBL1774573,CHEMBL4394,1
CHEMBL1774574,CHEMBL4394,1
CHEMBL1774585,CHEMBL4394,1
CHEMBL1774586,CHEMBL4394,0
CHEMBL1774588,CHEMBL4394,1
CHEMBL1927562,CHEMBL4394,0
CHEMBL1927579,CHEMBL4394,0
CHEMBL1927581,CHEMBL4394,0
CHEMBL1927583,CHEMBL4394,0
CHEMBL1927588,CHEMBL4394,0
CHEMBL1927592,CHEMBL4394,0
CHEMBL1927596,CHEMBL4394,0
CHEMBL136457,CHEMBL3074,1
CHEMBL139249,CHEMBL3074,1
CHEMBL337157,CHEMBL3074,1
CHEMBL136688,CHEMBL3074,1
CHEMBL136775,CHEMBL3074,1
CHEMBL421928,CHEMBL3074,0
CHEMBL138994,CHEMBL3074,1
CHEMBL136106,CHEMBL3074,1
CHEMBL140242,CHEMBL3074,1
CHEMBL137388,CHEMBL3074,0
CHEMBL337100,CHEMBL3074,0
CHEMBL136724,CHEMBL3074,0
CHEMBL336093,CHEMBL3074,1
CHEMBL343705,CHEMBL3074,0
CHEMBL49596,CHEMBL3074,1
CHEMBL137611,CHEMBL3074,0
CHEMBL138319,CHEMBL3074,1
CHEMBL134851,CHEMBL3074,1
CHEMBL136244,CHEMBL3074,1
CHEMBL139633,CHEMBL3074,0
CHEMBL112914,CHEMBL3074,1
CHEMBL136874,CHEMBL3074,0
CHEMBL49120,CHEMBL3074,1
CHEMBL341579,CHEMBL3074,1
CHEMBL434448,CHEMBL3074,0
CHEMBL136332,CHEMBL3074,1
CHEMBL342475,CHEMBL3074,0
CHEMBL139040,CHEMBL3074,0
CHEMBL136280,CHEMBL3074,1
CHEMBL2037226,CHEMBL3074,0
CHEMBL2037224,CHEMBL3074,0
CHEMBL2037220,CHEMBL3074,0
CHEMBL2037211,CHEMBL3074,0
CHEMBL2037209,CHEMBL3074,0
CHEMBL2037208,CHEMBL3074,0
CHEMBL19948,CHEMBL3074,0
CHEMBL3915949,CHEMBL3074,0
CHEMBL3943902,CHEMBL3074,0
CHEMBL3924943,CHEMBL3074,0
CHEMBL3952652,CHEMBL3074,0
CHEMBL3975436,CHEMBL3074,0
CHEMBL3946100,CHEMBL3074,0
CHEMBL452477,CHEMBL3074,0
CHEMBL3937206,CHEMBL3074,0
CHEMBL3955840,CHEMBL3074,0
CHEMBL3928223,CHEMBL3074,0
CHEMBL3947110,CHEMBL3074,0
CHEMBL3919319,CHEMBL3074,0
CHEMBL3938320,CHEMBL3074,0
CHEMBL3910388,CHEMBL3074,0
CHEMBL3959386,CHEMBL3074,0
CHEMBL3978735,CHEMBL3074,0
CHEMBL3908316,CHEMBL3074,0
CHEMBL3970451,CHEMBL3074,0
CHEMBL3899270,CHEMBL3074,0
CHEMBL3954859,CHEMBL3074,0
CHEMBL3920958,CHEMBL3074,0
CHEMBL3936167,CHEMBL3074,0
CHEMBL3974513,CHEMBL3074,0
CHEMBL3945092,CHEMBL3074,0
CHEMBL3982525,CHEMBL3074,0
CHEMBL3953825,CHEMBL3074,0
CHEMBL3919374,CHEMBL3074,0
CHEMBL3926408,CHEMBL3074,0
CHEMBL3924218,CHEMBL3074,0
CHEMBL3907638,CHEMBL3074,0
CHEMBL3985713,CHEMBL3074,0
CHEMBL3939629,CHEMBL3074,0
CHEMBL3969544,CHEMBL3074,0
CHEMBL3984647,CHEMBL3074,0
CHEMBL140,CHEMBL3074,0
CHEMBL2218927,CHEMBL3074,0
CHEMBL4297299,CHEMBL3074,1
CHEMBL242862,CHEMBL2911,0
CHEMBL244802,CHEMBL2911,1
CHEMBL244590,CHEMBL2911,0
CHEMBL244589,CHEMBL2911,0
CHEMBL397513,CHEMBL2911,0
CHEMBL389111,CHEMBL2911,0
CHEMBL244165,CHEMBL2911,1
CHEMBL396498,CHEMBL2911,0
CHEMBL242437,CHEMBL2911,0
CHEMBL120708,CHEMBL2911,0
CHEMBL428567,CHEMBL2911,0
CHEMBL243180,CHEMBL2911,1
CHEMBL242486,CHEMBL2911,0
CHEMBL243134,CHEMBL2911,1
CHEMBL394621,CHEMBL2911,1
CHEMBL243343,CHEMBL2911,1
CHEMBL394368,CHEMBL2911,1
CHEMBL243342,CHEMBL2911,1
CHEMBL389494,CHEMBL2911,1
CHEMBL243116,CHEMBL2911,1
CHEMBL245018,CHEMBL2911,1
CHEMBL209560,CHEMBL3267,0
CHEMBL378107,CHEMBL3267,0
CHEMBL208977,CHEMBL3267,0
CHEMBL209194,CHEMBL3267,1
CHEMBL209409,CHEMBL3267,0
CHEMBL379262,CHEMBL3267,0
CHEMBL208780,CHEMBL3267,0
CHEMBL208866,CHEMBL3267,0
CHEMBL211113,CHEMBL3267,0
CHEMBL208698,CHEMBL3267,0
CHEMBL397737,CHEMBL3267,0
CHEMBL230647,CHEMBL3267,0
CHEMBL1162956,CHEMBL3267,1
CHEMBL389541,CHEMBL3267,0
CHEMBL230098,CHEMBL3267,1
CHEMBL48296,CHEMBL3267,0
CHEMBL244570,CHEMBL3267,0
CHEMBL441318,CHEMBL3267,0
CHEMBL242429,CHEMBL3267,0
CHEMBL395726,CHEMBL3267,0
CHEMBL397902,CHEMBL3267,0
CHEMBL243506,CHEMBL3267,1
CHEMBL244559,CHEMBL3267,1
CHEMBL244770,CHEMBL3267,0
CHEMBL437543,CHEMBL3267,0
CHEMBL244552,CHEMBL3267,0
CHEMBL388946,CHEMBL3267,0
CHEMBL390209,CHEMBL3267,0
CHEMBL243064,CHEMBL3267,0
CHEMBL397925,CHEMBL3267,1
CHEMBL231581,CHEMBL3267,0
CHEMBL429657,CHEMBL3267,1
CHEMBL246859,CHEMBL3267,1
CHEMBL246857,CHEMBL3267,1
CHEMBL246647,CHEMBL3267,1
CHEMBL393121,CHEMBL3267,1
CHEMBL246645,CHEMBL3267,1
CHEMBL392914,CHEMBL3267,1
CHEMBL246441,CHEMBL3267,1
CHEMBL246440,CHEMBL3267,1
CHEMBL239374,CHEMBL3267,1
CHEMBL398988,CHEMBL3267,1
CHEMBL241718,CHEMBL3267,1
CHEMBL394235,CHEMBL3267,1
CHEMBL394234,CHEMBL3267,1
CHEMBL240623,CHEMBL3267,1
CHEMBL392349,CHEMBL3267,1
CHEMBL240621,CHEMBL3267,1
CHEMBL240620,CHEMBL3267,1
CHEMBL241713,CHEMBL3267,1
CHEMBL393276,CHEMBL3267,1
CHEMBL241710,CHEMBL3267,1
CHEMBL241708,CHEMBL3267,1
CHEMBL391998,CHEMBL3267,1
CHEMBL438133,CHEMBL3267,1
CHEMBL460137,CHEMBL3267,0
CHEMBL469564,CHEMBL3267,0
CHEMBL449816,CHEMBL3267,0
CHEMBL512309,CHEMBL3267,0
CHEMBL512311,CHEMBL3267,0
CHEMBL469796,CHEMBL3267,0
CHEMBL469797,CHEMBL3267,0
CHEMBL470001,CHEMBL3267,0
CHEMBL471045,CHEMBL3267,0
CHEMBL471046,CHEMBL3267,0
CHEMBL512487,CHEMBL3267,0
CHEMBL469806,CHEMBL3267,0
CHEMBL469807,CHEMBL3267,0
CHEMBL511807,CHEMBL3267,0
CHEMBL470638,CHEMBL3267,0
CHEMBL470639,CHEMBL3267,0
CHEMBL470852,CHEMBL3267,0
CHEMBL470853,CHEMBL3267,0
CHEMBL502174,CHEMBL3267,0
CHEMBL470855,CHEMBL3267,0
CHEMBL471057,CHEMBL3267,0
CHEMBL449172,CHEMBL3267,0
CHEMBL450243,CHEMBL3267,0
CHEMBL1256459,CHEMBL3667,0
CHEMBL1765602,CHEMBL3667,0
CHEMBL1795875,CHEMBL3667,0
CHEMBL2165017,CHEMBL3667,0
CHEMBL3121308,CHEMBL3667,1
CHEMBL3121312,CHEMBL3667,1
CHEMBL3121311,CHEMBL3667,1
CHEMBL3121310,CHEMBL3667,1
CHEMBL3121309,CHEMBL3667,1
CHEMBL3121326,CHEMBL3667,1
CHEMBL3121325,CHEMBL3667,1
CHEMBL3121324,CHEMBL3667,1
CHEMBL3121323,CHEMBL3667,1
CHEMBL3121322,CHEMBL3667,1
CHEMBL3121321,CHEMBL3667,1
CHEMBL3121320,CHEMBL3667,1
CHEMBL3121319,CHEMBL3667,1
CHEMBL3121318,CHEMBL3667,1
CHEMBL3121317,CHEMBL3667,1
CHEMBL3121316,CHEMBL3667,1
CHEMBL3121315,CHEMBL3667,0
CHEMBL3121314,CHEMBL3667,1
CHEMBL3121313,CHEMBL3667,1
CHEMBL3121334,CHEMBL3667,1
CHEMBL3121333,CHEMBL3667,1
CHEMBL3121332,CHEMBL3667,0
CHEMBL3121331,CHEMBL3667,1
CHEMBL3121330,CHEMBL3667,1
CHEMBL3121329,CHEMBL3667,1
CHEMBL3121328,CHEMBL3667,1
CHEMBL3121327,CHEMBL3667,1
CHEMBL3600785,CHEMBL3667,1
CHEMBL3600784,CHEMBL3667,1
CHEMBL3600783,CHEMBL3667,1
CHEMBL3600782,CHEMBL3667,1
CHEMBL3600781,CHEMBL3667,1
CHEMBL3600780,CHEMBL3667,1
CHEMBL3600779,CHEMBL3667,1
CHEMBL3600778,CHEMBL3667,1
CHEMBL3600777,CHEMBL3667,1
CHEMBL3600776,CHEMBL3667,1
CHEMBL3600775,CHEMBL3667,1
CHEMBL3600774,CHEMBL3667,0
CHEMBL3600773,CHEMBL3667,0
CHEMBL3600772,CHEMBL3667,0
CHEMBL3600771,CHEMBL3667,0
CHEMBL3600770,CHEMBL3667,0
CHEMBL3600769,CHEMBL3667,0
CHEMBL3600768,CHEMBL3667,0
CHEMBL3600767,CHEMBL3667,1
CHEMBL3600766,CHEMBL3667,0
CHEMBL3600765,CHEMBL3667,0
CHEMBL3600702,CHEMBL3667,0
CHEMBL1645107,CHEMBL3667,0
CHEMBL3600701,CHEMBL3667,0
CHEMBL3600700,CHEMBL3667,0
CHEMBL97245,CHEMBL3667,0
CHEMBL3600699,CHEMBL3667,1
CHEMBL3600698,CHEMBL3667,0
CHEMBL3600697,CHEMBL3667,0
CHEMBL3600696,CHEMBL3667,0
CHEMBL3600695,CHEMBL3667,1
CHEMBL3600694,CHEMBL3667,1
CHEMBL3600693,CHEMBL3667,0
CHEMBL3600692,CHEMBL3667,0
CHEMBL3600691,CHEMBL3667,0
CHEMBL3600690,CHEMBL3667,0
CHEMBL3600689,CHEMBL3667,1
CHEMBL3600688,CHEMBL3667,1
CHEMBL3600687,CHEMBL3667,1
CHEMBL3600686,CHEMBL3667,0
CHEMBL3600685,CHEMBL3667,0
CHEMBL3600684,CHEMBL3667,1
CHEMBL1645105,CHEMBL3667,1
CHEMBL3600683,CHEMBL3667,1
CHEMBL3947384,CHEMBL3667,1
CHEMBL3901551,CHEMBL3667,1
CHEMBL3948269,CHEMBL3667,0
CHEMBL3911522,CHEMBL3667,0
CHEMBL3902513,CHEMBL3667,0
CHEMBL3965171,CHEMBL3667,0
CHEMBL3923414,CHEMBL3667,0
CHEMBL3986552,CHEMBL3667,1
CHEMBL3957128,CHEMBL3667,0
CHEMBL4161766,CHEMBL3667,1
CHEMBL4164334,CHEMBL3667,1
CHEMBL4174988,CHEMBL3667,1
CHEMBL1229535,CHEMBL3667,0
CHEMBL4634634,CHEMBL3667,0
CHEMBL3325608,CHEMBL3667,0
CHEMBL4752128,CHEMBL3667,1
CHEMBL5091438,CHEMBL3667,0
CHEMBL4558527,CHEMBL3667,0
CHEMBL5077865,CHEMBL3667,0
CHEMBL5171272,CHEMBL3667,0
CHEMBL5206569,CHEMBL3667,0
CHEMBL5191668,CHEMBL3667,0
CHEMBL1673046,CHEMBL3667,0
CHEMBL5396829,CHEMBL3667,0
CHEMBL5402317,CHEMBL3667,0
CHEMBL5439775,CHEMBL3667,0
CHEMBL5401566,CHEMBL3667,0
CHEMBL5428790,CHEMBL3667,0
CHEMBL5410515,CHEMBL3667,0
CHEMBL5411938,CHEMBL3667,0
CHEMBL5395492,CHEMBL3667,0
CHEMBL5431408,CHEMBL3667,0
CHEMBL5435605,CHEMBL3667,0
CHEMBL5423836,CHEMBL3667,0
CHEMBL5402886,CHEMBL3667,0
CHEMBL5428664,CHEMBL3667,0
CHEMBL5435139,CHEMBL3667,0
CHEMBL5431413,CHEMBL3667,0
CHEMBL1242845,CHEMBL3268,0
CHEMBL1241482,CHEMBL3268,0
