target_chembl_id,target_name,molecule_chembl_id,activity_type,activity_value,activity_units
CHEMBL3117,Choline kinase alpha,CHEMBL332621,IC50,1400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL125148,IC50,300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL341537,IC50,24800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL125434,IC50,2100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL121973,IC50,13200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL349401,IC50,1000000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL349948,IC50,100000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL166190,IC50,17000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL165570,IC50,136700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL163319,IC50,9600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL165437,IC50,100000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL164858,IC50,23000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL164903,IC50,17000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL164952,IC50,15000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL350410,IC50,20000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL184576,IC50,100000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL365193,IC50,98000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364174,IC50,100000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL185961,IC50,48200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL189334,IC50,100000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL188935,IC50,84200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL186589,IC50,52800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL186168,IC50,37500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL188936,IC50,7200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL187655,IC50,8400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL434153,IC50,24000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL188821,IC50,37700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL189567,IC50,15000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL189761,IC50,2900.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL187601,IC50,9700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL186078,IC50,5800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL187404,IC50,1900.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364145,IC50,400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364361,IC50,1500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL266946,IC50,2600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364654,IC50,11100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL186136,IC50,8800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL189860,IC50,4300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL185999,IC50,1800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL363060,IC50,3400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL370057,IC50,1200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL365345,IC50,11900.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL370712,IC50,4400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372667,IC50,500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL191873,IC50,1300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL191595,IC50,400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372448,IC50,2100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL370040,IC50,81100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364075,IC50,200000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192105,IC50,39700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL366224,IC50,2200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192874,IC50,17800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL436108,IC50,3000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192986,IC50,2000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL362961,IC50,80000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192987,IC50,10200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL363853,IC50,600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364022,IC50,2300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364023,IC50,1400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372223,IC50,4800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL191818,IC50,20600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL193153,IC50,9600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL189324,IC50,1200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364425,IC50,3100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364692,IC50,5700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192631,IC50,63300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL363612,IC50,20600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL364314,IC50,19800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192091,IC50,11400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192063,IC50,11400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL371151,IC50,200000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372473,IC50,9000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL370289,IC50,1000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL193088,IC50,3500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192972,IC50,5700.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL192379,IC50,56800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL426637,IC50,147000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372679,IC50,96100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL370702,IC50,46100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL193262,IC50,133000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL372647,IC50,57500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1771556,IC50,8430.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909958,IC50,9650.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909959,IC50,23800.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909960,IC50,20000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909961,IC50,17300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909962,IC50,4250.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909963,IC50,3100.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909964,IC50,300.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909965,IC50,2000.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909966,IC50,4400.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909967,IC50,13500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909968,IC50,4200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909969,IC50,14200.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909970,IC50,12500.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909971,IC50,11600.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909972,IC50,6150.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909973,IC50,1350.0,nM
CHEMBL3117,Choline kinase alpha,CHEMBL1909974,IC50,15000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL138868,Ki,12900.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL342927,Ki,26600.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL3085524,Ki,16100.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL128547,Ki,7800.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL422466,Ki,37700.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113341,IC50,25000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113332,IC50,54000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL289230,Ki,28.6,nM
CHEMBL299,Protein kinase C alpha,CHEMBL38644,Ki,31.1,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2112065,IC50,52000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113335,IC50,3590000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL295426,Ki,29.5,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113330,IC50,2800.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL39489,Ki,30.1,nM
CHEMBL299,Protein kinase C alpha,CHEMBL1256847,IC50,11000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL290876,Ki,2.89,nM
CHEMBL299,Protein kinase C alpha,CHEMBL40602,Ki,330.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL291104,Ki,15.1,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113334,IC50,117000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL38724,Ki,11.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113333,IC50,137000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113331,IC50,12000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL39488,Ki,15.1,nM
CHEMBL299,Protein kinase C alpha,CHEMBL1315457,IC50,2600.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL2113338,IC50,5000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL40482,Ki,39.9,nM
CHEMBL299,Protein kinase C alpha,CHEMBL48577,Ki,823.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL49904,Ki,77.9,nM
CHEMBL299,Protein kinase C alpha,CHEMBL49945,Ki,90.7,nM
CHEMBL299,Protein kinase C alpha,CHEMBL51992,Ki,1040.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL299225,Ki,138.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL52329,Ki,320.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL439979,Ki,1260.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL136786,Ki,429.7,nM
CHEMBL299,Protein kinase C alpha,CHEMBL138171,Ki,4.46,nM
CHEMBL299,Protein kinase C alpha,CHEMBL137386,Ki,4.51,nM
CHEMBL299,Protein kinase C alpha,CHEMBL135779,Ki,4.81,nM
CHEMBL299,Protein kinase C alpha,CHEMBL137484,Ki,4840.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL137288,Ki,2.7,nM
CHEMBL299,Protein kinase C alpha,CHEMBL136760,Ki,11.25,nM
CHEMBL299,Protein kinase C alpha,CHEMBL94505,Ki,5.42,nM
CHEMBL299,Protein kinase C alpha,CHEMBL137701,Ki,8.32,nM
CHEMBL299,Protein kinase C alpha,CHEMBL137597,Ki,6.87,nM
CHEMBL299,Protein kinase C alpha,CHEMBL336926,Ki,4330.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL138279,Ki,10430.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL420450,Ki,35.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL115868,Ki,4979.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL324172,Ki,7460.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL114138,Ki,7582.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL281660,Ki,880.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL348378,Ki,17.3,nM
CHEMBL299,Protein kinase C alpha,CHEMBL276429,Ki,1500.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL301704,Ki,500.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL50658,Ki,190.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL52263,Ki,21.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL49250,Ki,500.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL52428,Ki,500.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL50717,Ki,17.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL51313,Ki,11.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL48622,Ki,500.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL49902,Ki,60.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL268744,IC50,460.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL269437,IC50,280.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL149237,IC50,170.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL9333,IC50,1000.0,nM
CHEMBL299,Protein kinase C alpha,CHEMBL9680,IC50,500.0,nM
CHEMBL3045,Protein kinase C beta,CHEMBL315545,IC50,50000.0,nM
CHEMBL3045,Protein kinase C beta,CHEMBL105620,IC50,140.0,nM
CHEMBL3045,Protein kinase C beta,CHEMBL91932,IC50,50000.0,nM
CHEMBL3045,Protein kinase C beta,CHEMBL88749,IC50,110.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL466154,IC50,54900.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL454440,IC50,45300.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL1922224,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL518060,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL1922225,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL456936,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL517956,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL456294,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL515982,IC50,100000.0,nM
CHEMBL3384,Protein kinase N1,CHEMBL464351,IC50,100000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL280074,IC50,7000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL77155,IC50,50000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL177688,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL372657,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL188386,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL190984,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL188502,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL371169,IC50,10000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL364953,Kd,5000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL190710,Kd,16000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL363555,Kd,5000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL195029,IC50,20000.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL259551,IC50,1900.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL369976,IC50,5100.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL199395,IC50,560.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL370379,IC50,1400.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL383104,IC50,280.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL380946,IC50,380.0,nM
CHEMBL4040,MAP kinase ERK2,CHEMBL606964,IC50,12600.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL178455,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL364935,IC50,750.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL194721,IC50,1000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL372464,IC50,1000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL195641,IC50,300.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL240799,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL400630,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL393041,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL406375,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL404939,IC50,82900.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL406971,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL409429,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL258457,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL258676,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL259934,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL259544,IC50,1100.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL259060,IC50,11000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL480014,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL511829,IC50,10000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL552265,IC50,40000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL561066,IC50,40000.0,nM
CHEMBL3385,MAP kinase ERK1,CHEMBL558512,IC50,40000.0,nM
CHEMBL4974,HPr kinase,CHEMBL552627,IC50,17000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101052,IC50,36000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL84944,IC50,30.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL419720,IC50,200.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL86066,IC50,8000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101311,IC50,1000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL100675,IC50,22000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL102008,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL318188,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL99689,IC50,4000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL100811,IC50,28000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL328623,IC50,81000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL315837,IC50,900.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL83980,IC50,800.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101156,IC50,3000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101473,IC50,8000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL99687,IC50,26000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL318485,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL84140,IC50,2400.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101887,IC50,12000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101868,IC50,85000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL322640,IC50,22000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL430507,IC50,700.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL100391,IC50,500.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL99647,IC50,95000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101679,IC50,6000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL322019,IC50,2000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL102136,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL99948,IC50,5000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL98335,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL84436,IC50,200.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101019,IC50,7000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL103633,IC50,7000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL317629,IC50,5000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL100664,IC50,15000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101779,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL430854,IC50,18000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101468,IC50,2000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101810,IC50,1000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101557,IC50,35000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL102047,IC50,34000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL419534,IC50,300.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL85015,IC50,4500.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL83719,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL318461,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL270054,IC50,30.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL46474,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL442957,Ki,140.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47302,Ki,6500.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL297447,Ki,1200.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL44119,Ki,110.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47132,Ki,300.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47636,Ki,400.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL433068,Ki,100.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL431336,Ki,30.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47527,Ki,60.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL295398,Ki,700.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL44063,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL296666,Ki,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL46429,Ki,800.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL295127,Ki,80.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47590,Ki,70.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL295484,Ki,20.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL297614,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47276,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL48109,Ki,290.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL432116,Ki,100.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL43828,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL46401,Ki,60.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL45001,Ki,2500.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL409506,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47690,Ki,4100.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL48019,Ki,20000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL297412,Ki,40.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL47249,Ki,160.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL44712,Ki,670.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL45408,Ki,110.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL421583,IC50,3000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL317281,IC50,93000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101119,IC50,1000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL317378,IC50,5000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL418793,IC50,39000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL316809,IC50,100000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL100945,IC50,19000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL99699,IC50,24000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL101558,IC50,38000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL316887,IC50,25000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL405042,IC50,360.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL48362,IC50,30.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL271822,IC50,54.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL85450,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1276446,IC50,9.7,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL87527,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL314877,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL45477,IC50,310.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964242,IC50,5.6,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964246,IC50,4.7,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL412097,IC50,22.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL409731,IC50,2.1,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964247,IC50,4.6,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL272414,IC50,310.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL51709,IC50,1280.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL411490,IC50,13.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL408131,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL410517,IC50,10000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964245,IC50,5.6,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964244,IC50,4.3,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL410293,IC50,61.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1794055,IC50,2.8,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL271137,IC50,54.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL272667,IC50,4.6,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL269850,IC50,690.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL48614,IC50,3970.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL1964243,IC50,75.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL58466,IC50,49.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL82020,IC50,1000.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL272389,IC50,16.0,nM
CHEMBL301,Cyclin-dependent kinase 2,CHEMBL300767,IC50,40.0,nM
